eps,min_samples,n_clusters,silhouette_score,davies_bouldin_index,n_outliers,percentage_outliers
2.2,651,0,-1.0,-1.0,14201,1.0
2.2,661,0,-1.0,-1.0,14201,1.0
2.2,671,0,-1.0,-1.0,14201,1.0
2.2,681,0,-1.0,-1.0,14201,1.0
2.2,691,0,-1.0,-1.0,14201,1.0
2.2,701,0,-1.0,-1.0,14201,1.0
2.2,711,0,-1.0,-1.0,14201,1.0
2.2,721,0,-1.0,-1.0,14201,1.0
2.2,731,0,-1.0,-1.0,14201,1.0
2.2,741,0,-1.0,-1.0,14201,1.0
2.2,751,0,-1.0,-1.0,14201,1.0
2.2,761,0,-1.0,-1.0,14201,1.0
2.2,771,0,-1.0,-1.0,14201,1.0
2.2,781,0,-1.0,-1.0,14201,1.0
2.2,791,0,-1.0,-1.0,14201,1.0
2.2,801,0,-1.0,-1.0,14201,1.0
2.2,811,0,-1.0,-1.0,14201,1.0
2.2,821,0,-1.0,-1.0,14201,1.0
2.2,831,0,-1.0,-1.0,14201,1.0
2.2,841,0,-1.0,-1.0,14201,1.0
2.2,851,0,-1.0,-1.0,14201,1.0
2.2,861,0,-1.0,-1.0,14201,1.0
2.2,871,0,-1.0,-1.0,14201,1.0
2.2,881,0,-1.0,-1.0,14201,1.0
2.2,891,0,-1.0,-1.0,14201,1.0
2.3,1,148,-0.2573005041210938,0.7393711152060081,0,0.0
2.3,11,1,0.18225371323272588,3.7166009530225796,294,0.020702767410745723
2.3,21,1,0.17157230608689378,3.9149115401447974,448,0.03154707414970777
2.3,31,1,0.16292168518615896,4.249820025650806,621,0.043729314836983314
2.3,41,1,0.15645655215893212,4.381054691132474,774,0.05450320399971833
2.3,51,1,0.1506127800574876,4.44067916082875,962,0.06774170833039926
2.3,61,1,0.14604528103858375,4.660627646275578,1124,0.07914935567917752
2.3,71,1,0.14103027628494177,4.751917234030418,1352,0.09520456305893951
2.3,81,1,0.13681764586678377,4.76323016116115,1538,0.1083022322371664
2.3,91,1,0.1308110171864192,4.9116256352430145,1794,0.12632913175128513
2.3,101,1,0.1273379201599934,4.978773281140809,1991,0.1402013942680093
2.3,111,1,0.12369812864073221,4.99454097564189,2199,0.15484825012323075
2.3,121,1,0.12043840185620414,4.988103383716548,2431,0.17118512780790085
2.3,131,1,0.11817604890892647,4.928310326896988,2651,0.18667699457784662
2.3,141,1,0.11513322665822506,4.849712269287364,2930,0.20632349834518696
2.3,151,1,0.11069484391039897,4.844466462919888,3204,0.22561791423139216
2.3,161,1,0.10651505293847088,4.893507392485413,3457,0.2434335610168298
2.3,171,1,0.10224588973016882,4.889842705387444,3731,0.262727976903035
2.3,181,1,0.09818707603405187,4.858936083920222,4015,0.28272656855151046
2.3,191,1,0.09278575924169379,4.943677826255222,4317,0.3039926765720724
2.3,201,1,0.08926240270415249,4.935245308746818,4591,0.3232870924582776
2.3,211,1,0.08488867908825808,4.8857311353228186,4930,0.34715865079923947
2.3,221,1,0.0821686431158036,4.686245743698616,5340,0.3760298570523203
2.3,231,1,0.07631983585772469,4.806794727871263,5602,0.3944792620238011
2.3,241,1,0.06948903424867063,4.783059846221338,6037,0.42511090768255755
2.3,251,1,0.06540720864789243,4.50312847164883,6571,0.46271389338778957
2.3,261,1,0.05781306399525878,4.614597681354385,6931,0.48806422082951906
2.3,271,1,0.051899253383740074,4.5494887564823605,7322,0.5155974931342863
2.3,281,1,0.04609353134757802,4.558916566334259,7640,0.5379902823744807
2.3,291,1,0.04204558372303706,4.477192214044882,7932,0.5585522146327724
2.3,301,1,0.035228851579543086,4.3623271494917,8391,0.5908738821209774
2.3,311,1,0.030056577607525937,4.421718973802077,8598,0.6054503203999718
2.3,321,1,0.023575364163216882,4.265182412905387,9053,0.6374903175832688
2.3,331,1,0.01709468504925018,4.301035379072942,9324,0.6565734807407929
2.3,341,1,0.011385652177618496,4.174934849914893,9696,0.6827688190972466
2.3,351,1,0.002788718827917844,4.240225435745155,10007,0.7046686853038518
2.3,361,1,-0.008560746830702376,4.265471786073268,10444,0.7354411661150623
2.3,371,1,-0.012617716611389562,4.262692117348498,10601,0.7464967255827054
2.3,381,1,-0.02116730321544086,4.318122418474584,10896,0.7672699105696782
2.3,391,1,-0.0310892613098137,4.134483322162489,11392,0.8021970283782832
2.3,401,1,-0.04623376746861114,4.371282413970456,11749,0.8273361030913315
2.3,411,1,-0.04937283664362898,4.269720312828935,11904,0.8382508274065207
2.3,421,1,-0.04937283664362898,4.269720312828935,11904,0.8382508274065207
2.3,431,1,-0.0608636732507522,4.181958334162317,12278,0.8645870009154285
2.3,441,1,-0.061903212811882054,4.169034746099938,12313,0.8670516160833744
2.3,451,1,-0.061903212811882054,4.169034746099938,12313,0.8670516160833744
2.3,461,1,-0.06674879932500366,4.172853665896467,12438,0.8758538131117527
2.3,471,1,-0.07302625173303999,4.225324347582103,12604,0.887543130765439
2.3,481,2,-0.14720518995460666,3.158863172437144,13246,0.9327512147031899
2.3,491,1,-0.11097249538717043,3.3220111456088612,13679,0.9632420252094923
2.3,501,1,-0.11097249538717043,3.3220111456088612,13679,0.9632420252094923
2.3,511,1,-0.11097249538717043,3.3220111456088612,13679,0.9632420252094923
2.3,521,1,-0.11097249538717043,3.3220111456088612,13679,0.9632420252094923
2.3,531,0,-1.0,-1.0,14201,1.0
2.3,541,0,-1.0,-1.0,14201,1.0
2.3,551,0,-1.0,-1.0,14201,1.0
2.3,561,0,-1.0,-1.0,14201,1.0
2.3,571,0,-1.0,-1.0,14201,1.0
2.3,581,0,-1.0,-1.0,14201,1.0
2.3,591,0,-1.0,-1.0,14201,1.0
2.3,601,0,-1.0,-1.0,14201,1.0
2.3,611,0,-1.0,-1.0,14201,1.0
2.3,621,0,-1.0,-1.0,14201,1.0
2.3,631,0,-1.0,-1.0,14201,1.0
2.3,641,0,-1.0,-1.0,14201,1.0
2.3,651,0,-1.0,-1.0,14201,1.0
2.3,661,0,-1.0,-1.0,14201,1.0
2.3,671,0,-1.0,-1.0,14201,1.0
2.3,681,0,-1.0,-1.0,14201,1.0
2.3,691,0,-1.0,-1.0,14201,1.0
2.3,701,0,-1.0,-1.0,14201,1.0
2.3,711,0,-1.0,-1.0,14201,1.0
2.3,721,0,-1.0,-1.0,14201,1.0
2.3,731,0,-1.0,-1.0,14201,1.0
2.3,741,0,-1.0,-1.0,14201,1.0
2.3,751,0,-1.0,-1.0,14201,1.0
2.3,761,0,-1.0,-1.0,14201,1.0
2.3,771,0,-1.0,-1.0,14201,1.0
2.3,781,0,-1.0,-1.0,14201,1.0
2.3,791,0,-1.0,-1.0,14201,1.0
2.3,801,0,-1.0,-1.0,14201,1.0
2.3,811,0,-1.0,-1.0,14201,1.0
2.3,821,0,-1.0,-1.0,14201,1.0
2.3,831,0,-1.0,-1.0,14201,1.0
2.3,841,0,-1.0,-1.0,14201,1.0
2.3,851,0,-1.0,-1.0,14201,1.0
2.3,861,0,-1.0,-1.0,14201,1.0
2.3,871,0,-1.0,-1.0,14201,1.0
2.3,881,0,-1.0,-1.0,14201,1.0
2.3,891,0,-1.0,-1.0,14201,1.0
2.4,1,91,-0.20248833604714886,0.7189179613159006,0,0.0
2.4,11,1,0.19923157797530427,3.197864936947774,159,0.011196394620097177
2.4,21,1,0.1907257926127048,3.4708373061407594,263,0.01851982254770791
2.4,31,1,0.18300260056618173,3.630273341763369,361,0.02542074501795648
2.4,41,1,0.1768391922347756,3.9247870889593814,441,0.031054151116118582
2.4,51,1,0.1720671445516141,4.01835361620905,555,0.039081754805999576
2.4,61,1,0.16650199960269402,4.179553983578565,644,0.045348919090204914
2.4,71,1,0.1617044026362777,4.1833411724259895,760,0.05351735793253996
2.4,81,1,0.15783619108125416,4.35844034381404,867,0.06105203858883177
2.4,91,1,0.15497518869754554,4.398797269389626,976,0.06872755439757763
2.4,101,1,0.15119678821881835,4.5429003288539995,1097,0.0772480811210478
2.4,111,1,0.14690018195812318,4.5592951355734295,1243,0.08752904725019364
2.4,121,1,0.14325648335840868,4.62130469412882,1354,0.09534539821139357
2.4,131,1,0.14071077912881877,4.673421757937829,1497,0.10541511161185832
2.4,141,1,0.13821995264044376,4.721397346267916,1623,0.11428772621646363
2.4,151,1,0.13675277315865766,4.673323391674194,1789,0.12597704387015
2.4,161,1,0.13443321992981003,4.628493861828575,1960,0.1380184494049715
2.4,171,1,0.131116445405007,4.634010781620184,2157,0.15189071192169565
2.4,181,1,0.12857812203580113,4.634015526356419,2315,0.16301668896556581
2.4,191,1,0.12700325788034547,4.612369184587144,2456,0.1729455672135765
2.4,201,1,0.12434085596631418,4.625178613348593,2623,0.1847053024434899
2.4,211,1,0.1200988313967894,4.725872811588966,2804,0.19745088374058165
2.4,221,1,0.11754975086532302,4.670683377946237,2986,0.21026688261390042
2.4,231,1,0.11361800563166774,4.753139653682564,3155,0.22216745299626786
2.4,241,1,0.11151250085631075,4.682642019129666,3368,0.23716639673262446
2.4,251,1,0.10731408179505313,4.752206651213374,3568,0.2512499119780297
2.4,261,1,0.10524781240926036,4.65824053589155,3806,0.26800929512006194
2.4,271,1,0.10398894931499682,4.512179912825453,4090,0.28800788676853745
2.4,281,1,0.10121872322392722,4.489265718099492,4315,0.30385184141961835
2.4,291,1,0.09751047587598655,4.490509600291646,4558,0.3209633124427857
2.4,301,1,0.09257093673183156,4.577959781089668,4800,0.3380043658897261
2.4,311,1,0.08919924970642362,4.593397183723418,5007,0.3525808041687205
2.4,321,1,0.0859342993560031,4.464962381015207,5370,0.37814238433913105
2.4,331,1,0.08210680515355956,4.384980613897545,5706,0.4018026899514119
2.4,341,1,0.07998222936066009,4.2396305049331,6016,0.42363213858179
2.4,351,1,0.07374084896810913,4.318014750478031,6325,0.4453911696359411
2.4,361,1,0.06854249522104973,4.352020571713988,6582,0.4634884867262869
2.4,371,1,0.06587184254110881,4.3060542318797035,6789,0.4780649250052813
2.4,381,1,0.060194712989728796,4.390864976992511,7023,0.4945426378424055
2.4,391,1,0.055824871059920976,4.394929488709676,7269,0.5118653615942539
2.4,401,1,0.051457958012674776,4.357632926843022,7547,0.5314414477853673
2.4,411,1,0.047528263867553,4.408745611211322,7704,0.5424970072530103
2.4,421,1,0.041747958355008545,4.189145069737383,8241,0.5803112456869235
2.4,431,1,0.04019421348392213,4.172230494165026,8335,0.5869304978522639
2.4,441,1,0.03243394686203694,4.285668661685672,8609,0.6062249137384691
2.4,451,1,0.027337236255403477,4.268369435871973,8878,0.6251672417435392
2.4,461,1,0.0209167956274026,4.17144340875572,9269,0.6527005140483064
2.4,471,1,0.014957413229098255,4.22479942693838,9483,0.66776987536089
2.4,481,1,0.009380698093883883,4.330257651728826,9643,0.6790366875572142
2.4,491,1,-0.003416091557518252,4.341614006095475,10183,0.7170621787198085
2.4,501,1,-0.008874056788182066,4.360348928518107,10392,0.731779452151257
2.4,511,1,-0.013055373083565063,4.374894906193827,10544,0.7424829237377649
2.4,521,1,-0.02252804757937225,4.387219911690654,10904,0.7678332511794944
2.4,531,1,-0.02742739414201513,4.217355104946453,11198,0.7885360185902401
2.4,541,1,-0.03157550994006997,4.255038480142844,11320,0.7971269628899373
2.4,551,1,-0.03640421676469802,4.209106225965215,11511,0.8105767199492994
2.4,561,1,-0.038471292396925365,4.09575413962853,11646,0.8200830927399478
2.4,571,1,-0.04483774935021626,4.156926415560233,11814,0.8319132455460883
2.4,581,1,-0.04749102722280631,4.198847203656699,11870,0.8358566298148018
2.4,591,1,-0.052751245000669064,4.212352521037965,12018,0.8462784310964017
2.4,601,1,-0.052751245000669064,4.212352521037965,12018,0.8462784310964017
2.4,611,1,-0.052751245000669064,4.212352521037965,12018,0.8462784310964017
2.4,621,1,-0.05992089944105479,4.280661210083159,12215,0.8601506936131258
2.4,631,1,-0.07484508002298682,3.8950088673348042,12808,0.9019083163157524
2.4,641,1,-0.10250085653677282,3.3949103801041387,13547,0.9539469051475248
2.4,651,1,-0.10250085653677282,3.3949103801041387,13547,0.9539469051475248
2.4,661,0,-1.0,-1.0,14201,1.0
2.4,671,0,-1.0,-1.0,14201,1.0
2.4,681,0,-1.0,-1.0,14201,1.0
2.4,691,0,-1.0,-1.0,14201,1.0
2.4,701,0,-1.0,-1.0,14201,1.0
2.4,711,0,-1.0,-1.0,14201,1.0
2.4,721,0,-1.0,-1.0,14201,1.0
2.4,731,0,-1.0,-1.0,14201,1.0
2.4,741,0,-1.0,-1.0,14201,1.0
2.4,751,0,-1.0,-1.0,14201,1.0
2.4,761,0,-1.0,-1.0,14201,1.0
2.4,771,0,-1.0,-1.0,14201,1.0
2.4,781,0,-1.0,-1.0,14201,1.0
2.4,791,0,-1.0,-1.0,14201,1.0
2.4,801,0,-1.0,-1.0,14201,1.0
2.4,811,0,-1.0,-1.0,14201,1.0
2.4,821,0,-1.0,-1.0,14201,1.0
2.4,831,0,-1.0,-1.0,14201,1.0
2.4,841,0,-1.0,-1.0,14201,1.0
2.4,851,0,-1.0,-1.0,14201,1.0
2.4,861,0,-1.0,-1.0,14201,1.0
2.4,871,0,-1.0,-1.0,14201,1.0
2.4,881,0,-1.0,-1.0,14201,1.0
2.4,891,0,-1.0,-1.0,14201,1.0
2.5,1,64,-0.1463821411880906,0.6908457987478446,0,0.0
2.5,11,1,0.20888329640339598,3.02391867903198,103,0.007253010351383705
2.5,21,1,0.20929453374559334,3.026663680608382,148,0.010421801281599887
2.5,31,1,0.20654181349506487,3.0722559387810042,196,0.013801844940497148
2.5,41,1,0.19942100646266495,3.1862788907219013,247,0.017393141328075488
2.5,51,1,0.19329376296103246,3.541779771542242,300,0.02112527286810788
2.5,61,1,0.18883160591557843,3.6220204397680824,363,0.025561580170410533
2.5,71,1,0.18381462366007228,3.7502618893664623,415,0.0292232941342159
2.5,81,1,0.17950438440316588,3.7961332595110067,482,0.03394127174142666
2.5,91,1,0.17541145126002886,3.914646887131957,538,0.03788465601014013
2.5,101,1,0.17362047531328334,4.023937513131564,586,0.04126469966903739
2.5,111,1,0.16963877474472594,4.150904777734604,649,0.045701006971340045
2.5,121,1,0.16755232273374532,4.200442781090748,711,0.05006689669741567
2.5,131,1,0.1649162581048023,4.168941968980135,803,0.056545313710302095
2.5,141,1,0.16239193336163923,4.283536954640075,874,0.06154496162242096
2.5,151,1,0.1582743742027646,4.341030887604518,974,0.06858671924512358
2.5,161,1,0.15604298991390686,4.369202741137372,1042,0.07337511442856137
2.5,171,1,0.15407120491642676,4.41116926690142,1145,0.08062812477994508
2.5,181,1,0.15181955136723976,4.4772433625909525,1237,0.08710654179283149
2.5,191,1,0.1494337742489776,4.4560870467959335,1357,0.09555665094007464
2.5,201,1,0.14777989113921525,4.412231190234368,1457,0.10259840856277727
2.5,211,1,0.14698510780481083,4.36676321654495,1584,0.11154144074360961
2.5,221,1,0.1445466733821376,4.400643305165472,1701,0.11978029716217167
2.5,231,1,0.14196383531910914,4.413115779101604,1825,0.12851207661432293
2.5,241,1,0.13975025576282077,4.4349175505296525,1939,0.13653968030420394
2.5,251,1,0.138149742968487,4.425571758958681,2034,0.14322935004577142
2.5,261,1,0.13619159145634088,4.4541096487041925,2128,0.1498486022111119
2.5,271,1,0.134421778513427,4.444342266096901,2274,0.16012956834025774
2.5,281,1,0.13174786540566455,4.426168469686999,2394,0.16857967748750088
2.5,291,1,0.12852529563139434,4.520363383920131,2500,0.17604394056756567
2.5,301,1,0.12645821855668285,4.503953730289707,2644,0.18618407154425745
2.5,311,1,0.12394915764077871,4.541877972787984,2765,0.19470459826772762
2.5,321,1,0.12275165498843554,4.489114150675627,2907,0.20470389409196535
2.5,331,1,0.12035727033712092,4.448547816712937,3074,0.21646362932187874
2.5,341,1,0.1209836464381595,4.249266556172155,3327,0.2342792761073164
2.5,351,1,0.1183024165251537,4.26931978159609,3488,0.2456165058798676
2.5,361,1,0.1145720382718248,4.307714108366409,3674,0.2587141750580945
2.5,371,1,0.1118524225073503,4.32749079177208,3832,0.26984015210196466
2.5,381,1,0.11040188083695793,4.2695646332672474,3984,0.28054362368847263
2.5,391,1,0.10551865914547535,4.339385876183415,4242,0.2987113583550454
2.5,401,1,0.10297156799815618,4.358481168550139,4389,0.3090627420604183
2.5,411,1,0.09948216822990523,4.403714223972272,4562,0.3212449827476938
2.5,421,1,0.09749326303728292,4.336288029654694,4801,0.3380747834659531
2.5,431,1,0.0953793326129445,4.279658806323505,5023,0.35370748538835295
2.5,441,1,0.09384413368044256,4.255346816965645,5141,0.36201675938314204
2.5,451,1,0.09042013980233639,4.3059147649326315,5310,0.37391732976550945
2.5,461,1,0.08969817847072671,4.0838920513367,5653,0.3980705584113795
2.5,471,1,0.08472213961946587,4.11787786729088,5908,0.4160270403492712
2.5,481,1,0.08310693663253509,4.106366226590014,6036,0.42504049010633055
2.5,491,1,0.08059892386180265,4.126078143539964,6156,0.4334905992535737
2.5,501,1,0.07598252915889059,4.21560567876962,6325,0.4453911696359411
2.5,511,1,0.0723256118345072,4.189121298984211,6574,0.4629251461164707
2.5,521,1,0.07054401870303771,4.23403797380938,6631,0.46693894796141117
2.5,531,1,0.06775952963296646,4.245609164193155,6768,0.47658615590451375
2.5,541,1,0.06349564701142352,4.057639016655484,7243,0.5100345046123512
2.5,551,1,0.05764908554548235,4.073808839812819,7536,0.5306668544468699
2.5,561,1,0.052459531095578285,4.172061917357259,7704,0.5424970072530103
2.5,571,1,0.050103986832642375,4.184126104757586,7814,0.5502429406379833
2.5,581,1,0.04152210529118801,4.2764381537026654,8166,0.5750299274698965
2.5,591,1,0.03717485317196776,4.259048898135746,8407,0.5920005633406098
2.5,601,1,0.030744976180883475,4.1812068508986675,8799,0.6196042532216041
2.5,611,1,0.02198869420188433,4.358150194751563,9056,0.6377015703119499
2.5,621,1,0.021874510223000316,4.360828655830554,9059,0.6379128230406309
2.5,631,1,0.021027596098270675,4.361732925138899,9097,0.6405886909372579
2.5,641,1,0.015202950300262743,4.211734152285835,9495,0.6686148862756144
2.5,651,1,0.0022791765879313602,4.373982637657653,9923,0.6987536089007816
2.5,661,1,-0.0019744363405971876,4.412244352385345,10070,0.7091049926061544
2.5,671,1,-0.005088863757004017,4.286035881593211,10291,0.7246672769523274
2.5,681,1,-0.012854639568746025,4.358559999280832,10543,0.7424125061615379
2.5,691,1,-0.0148712661305386,4.2775970453022945,10687,0.7525526371382297
2.5,701,1,-0.018646780485206654,4.186117762970797,10889,0.766776987536089
2.5,711,1,-0.021096927751467588,4.100911277225758,11041,0.777480459122597
2.5,721,1,-0.022598503953061275,4.125380957889004,11076,0.7799450742905429
2.5,731,1,-0.026367902294937844,4.168397517414858,11177,0.7870572494894725
2.5,741,1,-0.034404271069183194,4.2552491100740655,11401,0.8028307865643265
2.5,751,1,-0.039598408983854985,4.283375760922713,11552,0.8134638405746074
2.5,761,1,-0.039598408983854985,4.283375760922713,11552,0.8134638405746074
2.5,771,1,-0.039598408983854985,4.283375760922713,11552,0.8134638405746074
2.5,781,1,-0.039598408983854985,4.283375760922713,11552,0.8134638405746074
2.5,791,1,-0.05347419228604472,4.492767426365596,11897,0.8377579043729315
2.5,801,1,-0.05347419228604472,4.492767426365596,11897,0.8377579043729315
2.5,811,1,-0.06460742056608117,4.02987163249598,12488,0.879374691923104
2.5,821,1,-0.06460742056608117,4.02987163249598,12488,0.879374691923104
2.5,831,0,-1.0,-1.0,14201,1.0
2.5,841,0,-1.0,-1.0,14201,1.0
2.5,851,0,-1.0,-1.0,14201,1.0
2.5,861,0,-1.0,-1.0,14201,1.0
2.5,871,0,-1.0,-1.0,14201,1.0
2.5,881,0,-1.0,-1.0,14201,1.0
2.5,891,0,-1.0,-1.0,14201,1.0
2.6,1,44,-0.08996326209449579,0.6702198346183722,0,0.0
2.6,11,1,0.22651301118050401,2.882491234812413,60,0.004225054573621576
2.6,21,1,0.22297656795271317,2.805218029401166,82,0.005774241250616154
2.6,31,1,0.22298014480011108,2.71549063383398,113,0.007957186113653968
2.6,41,1,0.22122529872053429,2.8783605194212574,139,0.009788043095556651
2.6,51,1,0.21586375617353967,2.9668304804446715,160,0.011266812196324203
2.6,61,1,0.21142848098122516,3.0659633811200404,193,0.013590592211816068
2.6,71,1,0.20685521808844087,3.193942841895118,229,0.016125624955989015
2.6,81,1,0.2020867018535979,3.3023709415982423,267,0.018801492852616012
2.6,91,1,0.19894235599548177,3.4365729493310817,298,0.020984437715653826
2.6,101,1,0.1949335784278089,3.5064559832317723,332,0.02337863530737272
2.6,111,1,0.192202817032864,3.5483060612931245,360,0.025350327441729454
2.6,121,1,0.18800270680724784,3.6570590268061247,398,0.028026195338356454
2.6,131,1,0.18526186605482414,3.7214555227715866,427,0.030068305048940216
2.6,141,1,0.1836008996934929,3.7419498156889213,464,0.03267375536934019
2.6,151,1,0.18188990378952927,3.7683010319393615,500,0.035208788113513134
2.6,161,1,0.18059987214032264,3.7543393235168527,542,0.03816632631504824
2.6,171,1,0.17748087352460648,3.874939210105398,595,0.04189845785508063
2.6,181,1,0.17641314453936724,3.8422369788605817,648,0.04563058939511302
2.6,191,1,0.17398265282759168,3.871934769235129,687,0.048376874867967046
2.6,201,1,0.1712397980720432,3.992885959371224,746,0.05253151186536159
2.6,211,1,0.16873480794559081,4.074976338542127,812,0.05717907189634533
2.6,221,1,0.16675463803567545,4.120886306852709,864,0.060840785860150695
2.6,231,1,0.16389796508651466,4.1842950869971975,933,0.0656995986198155
2.6,241,1,0.16248562401152114,4.15426356356169,1022,0.07196676290402085
2.6,251,1,0.16169232622294458,4.183815555034524,1080,0.07605098232518837
2.6,261,1,0.1597569879879527,4.160463397715445,1158,0.08154355327089642
2.6,271,1,0.15994513874936075,4.099954066832762,1226,0.0863319484543342
2.6,281,1,0.15773788817709658,4.12667038467405,1297,0.09133159636645306
2.6,291,1,0.1557886171725402,4.143280283112671,1386,0.09759876065065841
2.6,301,1,0.15409985415416416,4.170187192091963,1475,0.10386592493486374
2.6,311,1,0.15138661750796858,4.218221298522755,1548,0.10900640799943666
2.6,321,1,0.1497009114279638,4.25769831134628,1622,0.1142173086402366
2.6,331,1,0.14767984665114645,4.281296289525849,1701,0.11978029716217167
2.6,341,1,0.1457179921762024,4.2642405463764455,1799,0.12668121963242024
2.6,351,1,0.14413376692386679,4.3276609747045285,1858,0.1308358566298148
2.6,361,1,0.14244446001546515,4.295346674540596,1955,0.13766636152383635
2.6,371,1,0.1410642645134416,4.285244164789982,2043,0.14386310823181467
2.6,381,1,0.14041991617794267,4.246147943481829,2107,0.14836983311034435
2.6,391,1,0.13856543525328177,4.237899097224529,2236,0.15745370044363072
2.6,401,1,0.13713581952900436,4.273326360940353,2306,0.16238293077952257
2.6,411,1,0.13645835342027238,4.204457305244895,2414,0.1699880290120414
2.6,421,1,0.13516788597717413,4.095422319624259,2579,0.18160692908950074
2.6,431,1,0.13342528967176254,4.110269864554086,2675,0.18836701640729525
2.6,441,1,0.13284907882081684,4.013957966358094,2872,0.20223927892401944
2.6,451,1,0.13111757658722223,4.022040636587819,2993,0.2107598056474896
2.6,461,1,0.1290820404774597,4.0665928798919815,3073,0.2163932117456517
2.6,471,1,0.12788679215601212,4.027772133725289,3205,0.22568833180761919
2.6,481,1,0.12559490437303095,4.073520020680178,3283,0.23118090275332723
2.6,491,1,0.12125014894727361,4.138560200732469,3475,0.24470107738891628
2.6,501,1,0.11815329793608986,4.183128355095243,3621,0.2549820435180621
2.6,511,1,0.11686386769487941,4.186072494933979,3700,0.2605450320399972
2.6,521,1,0.11514145282432411,4.210691602295401,3782,0.26631927329061333
2.6,531,1,0.11051488394430264,4.3380235006350745,3954,0.27843109640166186
2.6,541,1,0.10983183627339589,4.194964209961085,4167,0.29343004013801843
2.6,551,1,0.1074836059673198,4.243133956232637,4263,0.30019012745581297
2.6,561,1,0.10640140352346615,4.153586056853858,4477,0.3152594887683966
2.6,571,1,0.10380003268817493,4.236470130805149,4569,0.32173790578128303
2.6,581,1,0.10208226962493185,4.185095075617104,4727,0.33286388282515317
2.6,591,1,0.10298136156963546,3.9191989636021463,5037,0.3546933314555313
2.6,601,1,0.1013304912957605,3.872330734237096,5207,0.36666431941412575
2.6,611,1,0.09737047753454715,3.9453664105464625,5361,0.37750862615308783
2.6,621,1,0.09550311670577702,3.9838769294892624,5434,0.3826491092176607
2.6,631,1,0.09341540811973362,4.029514605092608,5512,0.38814168016336875
2.6,641,1,0.09225415040355578,4.024608463364794,5592,0.3937750862615309
2.6,651,1,0.09009483874232219,4.000320261816029,5750,0.40490106330540104
2.6,661,1,0.08822660970250698,4.022226956764258,5834,0.41081613970847125
2.6,671,1,0.08300702661783775,4.1390719802738944,6011,0.4232800507006549
2.6,681,1,0.07814401984942682,4.2696667411794325,6164,0.4340539398633899
2.6,691,1,0.0773993488939716,4.1184055884386455,6385,0.4496162242095627
2.6,701,1,0.0760742177297589,4.03933106301898,6574,0.4629251461164707
2.6,711,1,0.07124587836561812,4.074494408502248,6802,0.47898035349623264
2.6,721,1,0.06781103033545192,4.072565623211661,6990,0.4922188578269136
2.6,731,1,0.06066278423222152,4.158324077893704,7280,0.5126399549327512
2.6,741,1,0.05768700075590193,4.193439444244546,7403,0.5213013168086754
2.6,751,1,0.0563334161541743,4.078077868836512,7610,0.5358777550876699
2.6,761,1,0.04903980995832025,4.238777746118065,7824,0.5509471164002535
2.6,771,1,0.0440240086078039,4.1916605865705945,8139,0.5731286529117667
2.6,781,1,0.039480940043897454,4.256870635398262,8301,0.584536300260545
2.6,791,1,0.03503138933875439,4.313649076777609,8466,0.5961552003380044
2.6,801,1,0.03349898548085838,4.320366211696614,8536,0.6010844306738962
2.6,811,1,0.028966767374113692,4.350678179001604,8731,0.6148158580381663
2.6,821,1,0.026364034714943294,4.366495456774915,8842,0.6226322089993662
2.6,831,1,0.01933342652646029,4.433810001023373,9118,0.6420674600380255
2.6,841,1,0.00893741035780959,4.302413422995167,9694,0.6826279839447926
2.6,851,1,0.00862504439569418,4.303981960785022,9706,0.683472994859517
2.6,861,1,0.006709123960756968,4.299410960518501,9790,0.6893880712625872
2.6,871,1,-0.00013040969829091495,4.335017613000459,10051,0.707767058657841
2.6,881,1,-0.0045195572529470925,4.328656709925394,10236,0.7207943102598409
2.6,891,1,-0.008740209427710132,4.138582889661902,10548,0.742764594042673
2.7,1,25,-0.05064435826838667,0.6683251990382553,0,0.0
2.7,11,1,0.2269166344640703,2.7106343484707565,30,0.002112527286810788
2.7,21,1,0.2261015633341047,2.764425436800626,46,0.003239208506443208
2.7,31,1,0.2334564681622695,2.6928838848417818,60,0.004225054573621576
2.7,41,1,0.23227225305799482,2.6556457021608133,73,0.005140483064572918
2.7,51,1,0.23124640259871002,2.667352804196576,87,0.006126329131751285
2.7,61,1,0.2307869422204359,2.67584316498384,103,0.007253010351383705
2.7,71,1,0.22435663345379825,2.764238926043106,125,0.008802197028378284
2.7,81,1,0.22049475851211714,2.799619696501401,140,0.009858460671783677
2.7,91,1,0.217856144312703,2.809869486338862,163,0.011478064925005282
2.7,101,1,0.21624074302066482,2.907604272562885,170,0.011970987958594465
2.7,111,1,0.2130748765182035,3.0064884050126444,189,0.013308921906907965
2.7,121,1,0.20953410004163286,3.1244064653422035,208,0.014646855855221463
2.7,131,1,0.2069093654723942,3.1984547995187937,235,0.016548130413351174
2.7,141,1,0.20530612264190806,3.229596817646875,254,0.01788606436166467
2.7,151,1,0.20064964525402995,3.31057582514988,276,0.01943525103865925
2.7,161,1,0.1980274445322009,3.4166625101036394,293,0.020632349834518695
2.7,171,1,0.19697759314622396,3.4733242179449797,312,0.021970283782832195
2.7,181,1,0.19459610146919995,3.537796984782448,340,0.02394197591718893
2.7,191,1,0.19334190797055592,3.588222636931835,356,0.02506865713682135
2.7,201,1,0.19116559342664785,3.6368647223625654,372,0.02619533835645377
